timestamp,src_ip,dst_ip,src_port,dst_port,protocol,action,severity,payload_size,zone
2026-05-28 13:31:58.671,192.168.10.50,192.168.10.3,59797,935,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.756,192.168.10.50,192.168.10.23,41498,445,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.847,192.168.10.50,192.168.10.10,56467,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:31:59.406,192.168.10.50,192.168.10.10,55828,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:31:59.975,192.168.10.50,192.168.10.10,64845,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:00.537,192.168.10.50,192.168.10.10,49944,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:01.091,192.168.10.50,192.168.10.10,63858,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:01.653,192.168.10.50,192.168.10.11,59086,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:02.219,192.168.10.50,192.168.10.11,56519,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:02.785,192.168.10.50,192.168.10.11,45702,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:03.358,192.168.10.50,192.168.10.11,55826,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:03.919,192.168.10.50,192.168.10.11,40621,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:32:04.471,192.168.10.50,192.168.10.10,40307,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:32:05.338,192.168.10.50,192.168.10.10,50391,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:32:05.769,192.168.10.50,192.168.10.10,45564,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:32:06.205,192.168.10.50,192.168.10.11,42338,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:32:07.082,192.168.10.50,192.168.10.11,60015,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:32:07.501,192.168.10.50,192.168.10.11,61242,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:32:07.938,192.168.10.50,192.168.20.100,61889,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:32:08.510,192.168.10.50,192.168.20.100,48588,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:32:09.082,192.168.10.50,192.168.20.100,58698,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:32:09.649,192.168.10.50,192.168.30.10,51125,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:32:10.236,192.168.10.50,192.168.30.10,58013,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:32:10.821,192.168.10.50,192.168.30.100,45883,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:32:11.395,192.168.10.50,192.168.30.100,40842,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:32:11.973,192.168.10.50,192.168.30.100,62070,8080,TCP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:32:12.544,192.168.10.50,10.0.0.1,52137,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:32:13.567,192.168.10.50,10.0.0.1,63090,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:32:14.594,192.168.10.50,10.0.0.1,42610,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:35:32.664,192.168.10.50,192.168.10.10,53457,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:32.909,192.168.10.50,192.168.10.10,56617,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:33.171,192.168.10.50,192.168.10.10,52893,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:33.418,192.168.10.50,192.168.10.10,48393,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:33.673,192.168.10.50,192.168.10.10,56951,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:33.929,192.168.10.50,192.168.10.10,55368,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:34.173,192.168.10.50,192.168.10.10,41099,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:34.443,192.168.10.50,192.168.10.10,58249,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:34.700,192.168.10.50,192.168.10.10,54310,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:34.956,192.168.10.50,192.168.10.10,60788,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:35.195,192.168.10.50,192.168.10.10,42325,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:35.450,192.168.10.50,192.168.10.11,41477,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:35.702,192.168.10.50,192.168.10.11,61786,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:35.945,192.168.10.50,192.168.10.11,54877,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:36.206,192.168.10.50,192.168.10.11,60408,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:36.460,192.168.10.50,192.168.10.11,63488,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:36.709,192.168.10.50,192.168.10.11,43575,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:36.966,192.168.10.50,192.168.10.11,59325,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:37.232,192.168.10.50,192.168.10.11,58379,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:37.476,192.168.10.50,192.168.10.11,58705,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:37.721,192.168.10.50,192.168.10.11,64666,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:37.971,192.168.10.50,192.168.10.11,55041,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:38.214,192.168.10.50,192.168.10.20,55966,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:38.459,192.168.10.50,192.168.10.20,64166,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:38.705,192.168.10.50,192.168.10.20,40731,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:38.948,192.168.10.50,192.168.10.20,47372,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:39.191,192.168.10.50,192.168.10.20,55733,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:39.458,192.168.10.50,192.168.10.20,64957,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:39.707,192.168.10.50,192.168.10.20,40925,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:39.956,192.168.10.50,192.168.10.20,40970,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:40.199,192.168.10.50,192.168.10.20,49896,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:40.445,192.168.10.50,192.168.10.20,60004,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:40.687,192.168.10.50,192.168.10.20,52862,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:40.939,192.168.10.50,192.168.10.24,58950,1011,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.018,192.168.10.50,192.168.10.24,45925,18,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.098,192.168.10.50,192.168.10.23,63093,106,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.173,192.168.10.50,192.168.10.12,58254,530,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.271,192.168.10.50,192.168.10.1,42345,174,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.360,192.168.10.50,192.168.10.3,60085,55,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.441,192.168.10.50,192.168.10.2,63555,677,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.522,192.168.10.50,192.168.10.8,48533,82,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.627,192.168.10.50,192.168.10.2,51359,232,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.705,192.168.10.50,192.168.10.25,47565,918,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.778,192.168.10.50,192.168.10.17,54931,325,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.867,192.168.10.50,192.168.10.15,58800,882,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:41.979,192.168.10.50,192.168.10.2,62058,791,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:42.069,192.168.10.50,192.168.10.22,56357,293,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:42.157,192.168.10.50,192.168.10.12,48436,105,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:42.245,192.168.10.50,192.168.10.13,52790,972,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:42.339,192.168.10.50,192.168.10.15,61490,121,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:35:42.426,192.168.10.50,192.168.10.10,64755,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:42.988,192.168.10.50,192.168.10.10,42399,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:43.566,192.168.10.50,192.168.10.10,47140,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:44.120,192.168.10.50,192.168.10.10,40343,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:44.676,192.168.10.50,192.168.10.10,40306,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:45.239,192.168.10.50,192.168.10.11,58608,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:45.798,192.168.10.50,192.168.10.11,51776,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:46.357,192.168.10.50,192.168.10.11,62809,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:46.924,192.168.10.50,192.168.10.11,64611,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:47.485,192.168.10.50,192.168.10.11,58899,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:35:48.039,192.168.10.50,192.168.10.10,48076,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:35:48.886,192.168.10.50,192.168.10.10,43751,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:35:49.327,192.168.10.50,192.168.10.10,47900,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:35:49.812,192.168.10.50,192.168.10.11,51683,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:35:50.652,192.168.10.50,192.168.10.11,63830,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:35:51.085,192.168.10.50,192.168.10.11,50793,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:35:51.513,192.168.10.50,192.168.20.100,50362,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:35:52.089,192.168.10.50,192.168.20.100,44479,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:35:52.678,192.168.10.50,192.168.20.100,48261,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:35:53.256,192.168.10.50,192.168.30.10,45351,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:35:53.821,192.168.10.50,192.168.30.10,61959,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:35:54.398,192.168.10.50,192.168.30.100,60095,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:35:54.969,192.168.10.50,192.168.30.100,60851,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:35:55.543,192.168.10.50,192.168.30.100,52437,8080,TCP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:35:56.115,192.168.10.50,10.0.0.1,45110,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:35:57.127,192.168.10.50,10.0.0.1,57443,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:35:58.145,192.168.10.50,10.0.0.1,64181,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 15:06:40.369,192.168.10.50,192.168.10.10,60058,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:40.629,192.168.10.50,192.168.10.10,45200,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:40.872,192.168.10.50,192.168.10.10,58477,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:41.129,192.168.10.50,192.168.10.10,54022,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:41.379,192.168.10.50,192.168.10.10,60406,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:41.635,192.168.10.50,192.168.10.10,62005,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:41.877,192.168.10.50,192.168.10.10,42129,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:42.128,192.168.10.50,192.168.10.10,41431,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:42.376,192.168.10.50,192.168.10.10,53090,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:42.631,192.168.10.50,192.168.10.10,55102,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:42.876,192.168.10.50,192.168.10.10,61508,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:43.128,192.168.10.50,192.168.10.11,50548,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:43.379,192.168.10.50,192.168.10.11,57408,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:43.642,192.168.10.50,192.168.10.11,49168,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:43.893,192.168.10.50,192.168.10.11,42078,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:44.139,192.168.10.50,192.168.10.11,47818,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:44.394,192.168.10.50,192.168.10.11,41000,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:44.641,192.168.10.50,192.168.10.11,54789,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:44.891,192.168.10.50,192.168.10.11,40745,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:45.140,192.168.10.50,192.168.10.11,62459,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:45.392,192.168.10.50,192.168.10.11,57905,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:45.640,192.168.10.50,192.168.10.11,42956,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:45.908,192.168.10.50,192.168.10.20,63572,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:46.158,192.168.10.50,192.168.10.20,58039,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:46.411,192.168.10.50,192.168.10.20,48004,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:46.672,192.168.10.50,192.168.10.20,57670,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:46.920,192.168.10.50,192.168.10.20,53227,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:47.170,192.168.10.50,192.168.10.20,42528,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:47.420,192.168.10.50,192.168.10.20,54259,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:47.673,192.168.10.50,192.168.10.20,56141,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:47.924,192.168.10.50,192.168.10.20,45275,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:48.185,192.168.10.50,192.168.10.20,46054,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:48.434,192.168.10.50,192.168.10.20,60469,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:48.686,192.168.10.50,192.168.10.21,46395,718,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:48.767,192.168.10.50,192.168.10.14,56421,34,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:48.857,192.168.10.50,192.168.10.8,57622,154,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:48.940,192.168.10.50,192.168.10.20,40130,127,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.022,192.168.10.50,192.168.10.22,51716,438,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.099,192.168.10.50,192.168.10.11,50794,211,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.187,192.168.10.50,192.168.10.19,42433,907,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.269,192.168.10.50,192.168.10.18,60431,1022,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.355,192.168.10.50,192.168.10.20,52257,763,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.443,192.168.10.50,192.168.10.24,48537,332,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.522,192.168.10.50,192.168.10.2,52733,975,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.603,192.168.10.50,192.168.10.11,64415,16,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.678,192.168.10.50,192.168.10.4,60209,553,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.769,192.168.10.50,192.168.10.14,42572,793,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.861,192.168.10.50,192.168.10.23,51373,429,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:49.946,192.168.10.50,192.168.10.8,64113,903,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:50.034,192.168.10.50,192.168.10.15,63569,241,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:06:50.119,192.168.10.50,192.168.10.10,55743,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:50.682,192.168.10.50,192.168.10.10,46725,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:51.240,192.168.10.50,192.168.10.10,51201,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:51.801,192.168.10.50,192.168.10.10,61139,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:52.364,192.168.10.50,192.168.10.10,50186,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:52.919,192.168.10.50,192.168.10.11,55993,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:53.483,192.168.10.50,192.168.10.11,52857,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:54.048,192.168.10.50,192.168.10.11,48299,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:54.603,192.168.10.50,192.168.10.11,45248,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:55.165,192.168.10.50,192.168.10.11,41809,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 15:06:55.716,192.168.10.50,192.168.10.10,44981,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 15:06:56.563,192.168.10.50,192.168.10.10,40302,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 15:06:56.997,192.168.10.50,192.168.10.10,44356,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 15:06:57.425,192.168.10.50,192.168.10.11,57381,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 15:06:58.277,192.168.10.50,192.168.10.11,63411,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 15:06:58.709,192.168.10.50,192.168.10.11,54264,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 15:06:59.142,192.168.10.50,192.168.20.100,45511,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 15:06:59.712,192.168.10.50,192.168.20.100,42430,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 15:07:00.291,192.168.10.50,192.168.20.100,47480,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 15:07:00.857,192.168.10.50,192.168.30.10,55779,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 15:07:01.430,192.168.10.50,192.168.30.10,41078,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 15:07:02.006,192.168.10.50,192.168.30.100,53191,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 15:07:02.592,192.168.10.50,192.168.30.100,53631,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 15:07:03.159,192.168.10.50,192.168.30.100,61001,8080,TCP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 15:07:03.724,192.168.10.50,10.0.0.1,53345,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 15:07:04.739,192.168.10.50,10.0.0.1,48360,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 15:07:05.755,192.168.10.50,10.0.0.1,40288,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 15:08:16.257,192.168.10.50,192.168.10.10,44953,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:16.823,192.168.10.50,192.168.10.10,41153,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:17.373,192.168.10.50,192.168.10.10,45319,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:17.924,192.168.10.50,192.168.10.10,60318,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:18.485,192.168.10.50,192.168.10.10,45417,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:19.037,192.168.10.50,192.168.10.10,44823,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:19.603,192.168.10.50,192.168.10.10,63693,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:20.154,192.168.10.50,192.168.10.10,55331,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:20.704,192.168.10.50,192.168.10.10,60148,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:21.253,192.168.10.50,192.168.10.10,55331,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:21.800,192.168.10.50,192.168.10.10,50637,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:22.352,192.168.10.50,192.168.10.11,50858,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:22.917,192.168.10.50,192.168.10.11,42777,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:23.480,192.168.10.50,192.168.10.11,64721,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:24.025,192.168.10.50,192.168.10.11,49220,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:24.579,192.168.10.50,192.168.10.11,54723,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:25.151,192.168.10.50,192.168.10.11,60214,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:25.706,192.168.10.50,192.168.10.11,64741,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:26.253,192.168.10.50,192.168.10.11,43394,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:26.803,192.168.10.50,192.168.10.11,62637,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:27.361,192.168.10.50,192.168.10.11,49657,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:27.921,192.168.10.50,192.168.10.11,51254,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:28.462,192.168.10.50,192.168.10.20,48240,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:29.004,192.168.10.50,192.168.10.20,63231,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:29.560,192.168.10.50,192.168.10.20,57671,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:30.113,192.168.10.50,192.168.10.20,43659,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:30.661,192.168.10.50,192.168.10.20,43716,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:31.226,192.168.10.50,192.168.10.20,51445,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:31.793,192.168.10.50,192.168.10.20,63574,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:32.357,192.168.10.50,192.168.10.20,43821,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:32.908,192.168.10.50,192.168.10.20,44025,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:33.474,192.168.10.50,192.168.10.20,55178,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.032,192.168.10.50,192.168.10.20,48762,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.287,192.168.10.50,192.168.10.18,59309,371,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.372,192.168.10.50,192.168.10.16,57300,790,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.456,192.168.10.50,192.168.10.17,62399,552,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.539,192.168.10.50,192.168.10.15,52051,827,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.637,192.168.10.50,192.168.10.1,40447,953,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.731,192.168.10.50,192.168.10.3,42437,4,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.812,192.168.10.50,192.168.10.23,61723,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 15:08:34.889,192.168.10.50,192.168.10.11,48105,413,TCP,PORT_SCAN,HIGH,44,OT
